LAMMPS data file via write_data, version 22 Jul 2025, timestep = 1001, units = real

336 atoms
3 atom types

0 14.97687711 xlo xhi
0 15.80542392 ylo yhi
0 21.23583753 zlo zhi

Masses

1 28.085
2 1.008
3 15.999

Atoms # charge

93 1 4 1.1834967112653758 1.8062224484349536 0.9304075442210916 0 0 0
277 3 -2 2.454195297546623 1.558920776492985 20.715094509348518 0 0 -1
301 3 -2 0.706582749784914 15.465246992717898 2.323533463026875 0 -1 0
5 1 4 6.12000717951689 2.2555364008912915 0.10852164476922492 0 0 0
253 3 -2 7.265471680061292 1.8100423664866352 0.9990057359921771 0 0 0
281 3 -2 11.119291753550403 0.04086969590180558 0.16564783439351233 0 0 0
156 2 -1 13.70851460387604 2.0205348730196127 2.074105171907002 0 0 0
189 2 -1 12.109490467550474 15.785329414028551 19.68791396119253 0 -1 -1
317 3 -2 1.001945732077116 2.5304896893213216 1.9066402667513118 0 0 0
325 3 -2 4.906278755196087 4.342729077470854 1.7664179639774555 0 0 0
316 3 -2 9.100221158104048 5.478911922284002 2.4682383093142466 0 0 0
324 3 -2 12.74507024756129 3.880185829003198 1.480912549815791 0 0 0
157 2 -1 2.6776932968432683 5.459653953620999 4.9163323163332935 0 0 0
288 3 -2 3.033974530191647 7.881489487827471 0.5650991043898752 0 0 0
92 1 4 8.1097207810181 6.412856189298184 1.55022531224868 0 0 0
188 2 -1 6.661938775029903 4.6564454822335035 0.10188087073077116 0 0 0
300 3 -2 8.803642319639366 8.328527543492953 2.3792511027295418 0 0 0
276 3 -2 8.945370808803833 6.641266945267727 0.5664353376732273 0 0 0
4 1 4 13.401391899324508 5.463561334604729 0.01888673547481625 0 0 0
252 3 -2 14.548200309160759 6.515175439172567 0.900135307651241 0 0 0
124 2 -1 2.4944846593820347 8.175236243462672 0.7359193841838612 0 0 0
208 3 -2 3.3873677515565555 10.137321462939198 0.47950227823651786 0 0 0
80 1 4 3.792640877502972 8.556990962347248 1.055004678196528 0 0 0
176 2 -1 5.079701341919995 9.292274871873248 4.549248927721607 0 0 0
180 2 -1 10.11470501824756 10.621458482220861 1.1928526722921775 0 0 0
44 1 4 11.448011418335964 9.325719605619156 0.9112022885405479 0 0 0
260 3 -2 10.778289608745489 9.1983009083471 1.5663059216726247 0 0 0
28 1 4 13.865257791673086 8.409347787064288 2.5358281854920133 0 0 0
236 3 -2 13.451108724756915 9.215733668179729 2.1185976970895206 0 0 0
104 2 -1 14.31895476974705 13.18674283380416 19.757195669889562 -1 0 -1
141 2 -1 2.988091552486209 14.584292513369821 20.77515540861441 0 0 -1
97 2 -1 6.528027826220934 14.694272864181418 0.47023890683646996 0 0 0
140 2 -1 13.503320566989057 13.243428715380118 19.6464940168104 0 0 -1
181 2 -1 13.387613115645038 14.501078000887397 3.1921208803869208 -1 0 0
45 1 4 4.548422473570104 14.031007337601919 0.5010444468793299 0 0 0
237 3 -2 5.294141308562581 14.307155288127808 1.5502350597171857 0 0 0
261 3 -2 2.434676235726983 13.486568957390446 1.5405634821633138 0 0 0
29 1 4 6.5834239487067645 0.3989660388147038 1.9418176924538484 0 1 0
125 2 -1 7.282231049207471 14.81694203406356 1.4514617210061926 0 0 0
73 1 4 11.73323362547938 14.31014151052056 0.5434813265952754 0 0 0
169 2 -1 10.413459329983711 14.475222080698343 2.8043705668712544 0 0 0
201 3 -2 10.4183136708416 13.829990313608395 0.6804718040291166 0 0 0
21 1 4 6.333939844521938 0.2678504595794304 5.028032963512606 0 0 0
333 3 -2 6.274333779046774 0.4275195660818957 3.1770896492206893 0 0 0
38 1 4 10.105093987128626 0.5601622056535462 5.5528489605634315 0 0 0
134 2 -1 7.589974932495473 1.381777977486294 5.473533061701474 0 0 0
118 2 -1 13.33113976436613 1.432647835844498 6.474306769914741 0 0 0
53 1 4 1.5263325242747339 3.600823081951676 3.099838941925562 0 0 0
149 2 -1 1.031781198963168 3.6805165176032473 3.371084202463694 0 0 0
197 3 -2 1.023253544369133 3.5238022295957916 5.305906345136325 0 0 0
61 1 4 5.15211072271808 4.154703697827349 2.36742030390101 0 0 0
229 3 -2 3.8602852298473658 4.121000562621653 2.416637005238182 0 0 0
309 3 -2 6.025197723598776 3.8923629454077795 4.245802222210216 0 0 0
148 2 -1 10.825275529394665 2.008306390294498 2.105003729443092 0 0 0
52 1 4 8.865804415492004 3.82532175579757 2.7091038838381567 0 0 0
196 3 -2 9.548634799269035 3.9708258944543937 5.2262272622398225 0 0 0
228 3 -2 11.244160925760408 4.22566466345263 2.3202900271423657 0 0 0
60 1 4 11.863022606478568 3.918178516355901 2.714695459706626 0 0 0
308 3 -2 12.9852191242676 3.601811528694621 4.1448742332601 0 0 0
35 1 4 2.4929718569726367 7.707778626366972 5.323703560397025 0 0 0
131 2 -1 0.41300803142025755 4.343751978971381 3.2463222863482533 0 0 0
115 2 -1 7.008443570380561 5.25521537381263 2.615997573325973 0 0 0
20 1 4 13.038035778992235 7.260973670775908 4.722148355058804 0 0 0
332 3 -2 14.726308295964458 7.260790487514175 3.0503555777793654 0 0 0
291 3 -2 2.156119885576995 8.650926503250306 4.673209659343477 0 0 0
211 3 -2 5.852495764634697 9.989770131799514 4.7991347251945555 0 0 0
84 1 4 8.86562053779988 9.20967944745729 2.7294495805668912 0 0 0
220 3 -2 8.982910156684946 9.059299354041308 4.282109407397343 0 0 0
244 3 -2 11.712829922808648 7.561895776592257 5.433940680586193 0 0 0
